"","id","date","tavg"
"3966","RSM00028900",2000-11-09,-16
"3967","RSM00028900",2000-11-10,-15
"3968","RSM00028900",2000-11-11,-27
"3969","RSM00028900",2000-11-12,-24
"3970","RSM00028900",2000-11-13,-18
"3971","RSM00028900",2000-11-14,-12
"3972","RSM00028900",2000-11-15,-12
"3973","RSM00028900",2000-11-16,-22
"3974","RSM00028900",2000-11-17,3
"3975","RSM00028900",2000-11-18,15
"3976","RSM00028900",2000-11-19,-13
"3977","RSM00028900",2000-11-20,14
"3978","RSM00028900",2000-11-21,-23
"3979","RSM00028900",2000-11-22,-120
"3980","RSM00028900",2000-11-23,-143
"3981","RSM00028900",2000-11-24,-122
"3982","RSM00028900",2000-11-25,-111
"3983","RSM00028900",2000-11-26,-121
"3984","RSM00028900",2000-11-27,-76
"3985","RSM00028900",2000-11-28,-78
"3986","RSM00028900",2000-11-29,-60
"3987","RSM00028900",2000-11-30,-66
"3988","RSM00028900",2000-12-01,-42
"3989","RSM00028900",2000-12-02,-27
"3990","RSM00028900",2000-12-03,-30
"3991","RSM00028900",2000-12-04,-9
"3992","RSM00028900",2000-12-05,7
"3993","RSM00028900",2000-12-06,-99
"3994","RSM00028900",2000-12-07,-133
"3995","RSM00028900",2000-12-08,-127
"3996","RSM00028900",2000-12-09,-82
"3997","RSM00028900",2000-12-10,-50
"3998","RSM00028900",2000-12-11,-15
"3999","RSM00028900",2000-12-12,-43
"4000","RSM00028900",2000-12-13,-50
"4001","RSM00028900",2000-12-14,-38
"4002","RSM00028900",2000-12-15,-5
"4003","RSM00028900",2000-12-16,4
"4004","RSM00028900",2000-12-17,6
"4005","RSM00028900",2000-12-18,12
"4006","RSM00028900",2000-12-19,-39
"4007","RSM00028900",2000-12-20,-42
"4008","RSM00028900",2000-12-21,-85
"4009","RSM00028900",2000-12-22,-159
"4010","RSM00028900",2000-12-23,-152
"4011","RSM00028900",2000-12-24,-65
"4012","RSM00028900",2000-12-25,-57
"4013","RSM00028900",2000-12-26,-73
"4014","RSM00028900",2000-12-27,-20
"4015","RSM00028900",2000-12-28,-6
"4016","RSM00028900",2000-12-29,-31
"4017","RSM00028900",2000-12-30,11
"4018","RSM00028900",2000-12-31,-1
"4019","RSM00028900",2001-01-01,-13
"4020","RSM00028900",2001-01-02,-16
"4021","RSM00028900",2001-01-03,-4
"4022","RSM00028900",2001-01-04,5
"4023","RSM00028900",2001-01-05,11
"4024","RSM00028900",2001-01-06,-21
"4025","RSM00028900",2001-01-07,-5
"4026","RSM00028900",2001-01-08,7
"4027","RSM00028900",2001-01-09,9
"4028","RSM00028900",2001-01-10,5
"4029","RSM00028900",2001-01-11,16
"4030","RSM00028900",2001-01-12,-15
"4031","RSM00028900",2001-01-13,-26
"4032","RSM00028900",2001-01-14,-100
"4033","RSM00028900",2001-01-15,-152
"4034","RSM00028900",2001-01-16,-62
"4035","RSM00028900",2001-01-17,-9
"4036","RSM00028900",2001-01-18,-31
"4037","RSM00028900",2001-01-19,-60
"4038","RSM00028900",2001-01-20,-92
"4039","RSM00028900",2001-01-21,-74
"4040","RSM00028900",2001-01-22,-155
"4041","RSM00028900",2001-01-23,-186
"4042","RSM00028900",2001-01-24,-84
"4043","RSM00028900",2001-01-25,-135
"4044","RSM00028900",2001-01-26,-125
"4045","RSM00028900",2001-01-27,-85
"4046","RSM00028900",2001-01-28,-64
"4047","RSM00028900",2001-01-29,-33
"4048","RSM00028900",2001-01-30,-17
"4049","RSM00028900",2001-01-31,-13
"4050","RSM00028900",2001-02-01,-35
"4051","RSM00028900",2001-02-02,-38
"4052","RSM00028900",2001-02-03,-79
"4053","RSM00028900",2001-02-04,-112
"4054","RSM00028900",2001-02-05,-163
"4055","RSM00028900",2001-02-06,-168
"4056","RSM00028900",2001-02-07,-184
"4057","RSM00028900",2001-02-08,-212
"4058","RSM00028900",2001-02-09,-130
"4059","RSM00028900",2001-02-10,-40
"4060","RSM00028900",2001-02-11,-6
"4061","RSM00028900",2001-02-12,-76
"4062","RSM00028900",2001-02-13,-82
"4063","RSM00028900",2001-02-14,-32
"4064","RSM00028900",2001-02-15,-135
"4065","RSM00028900",2001-02-16,-37
"4066","RSM00028900",2001-02-17,-82
"4067","RSM00028900",2001-02-18,-69
"4068","RSM00028900",2001-02-19,-69
"4069","RSM00028900",2001-02-20,-53
"4070","RSM00028900",2001-02-21,-71
"4071","RSM00028900",2001-02-22,-118
"4072","RSM00028900",2001-02-23,-102
"4073","RSM00028900",2001-02-24,-27
"4074","RSM00028900",2001-02-25,-65
"4075","RSM00028900",2001-02-26,-134
"4076","RSM00028900",2001-02-27,-146
"4077","RSM00028900",2001-02-28,-82
"4078","RSM00028900",2001-03-01,-73
"4079","RSM00028900",2001-03-02,-75
"4080","RSM00028900",2001-03-03,-27
"4081","RSM00028900",2001-03-04,1
"4082","RSM00028900",2001-03-05,6
"4083","RSM00028900",2001-03-06,23
"4084","RSM00028900",2001-03-07,-6
"4085","RSM00028900",2001-03-08,-18
"4086","RSM00028900",2001-03-09,-33
"4087","RSM00028900",2001-03-10,-88
"4088","RSM00028900",2001-03-11,-23
"4089","RSM00028900",2001-03-12,0
"4090","RSM00028900",2001-03-13,25
"4091","RSM00028900",2001-03-14,25
"4092","RSM00028900",2001-03-15,8
"4093","RSM00028900",2001-03-16,13
"4094","RSM00028900",2001-03-17,16
"4095","RSM00028900",2001-03-18,20
"4096","RSM00028900",2001-03-19,-1
"4097","RSM00028900",2001-03-20,1
"4098","RSM00028900",2001-03-21,1
"4099","RSM00028900",2001-03-22,14
"4100","RSM00028900",2001-03-23,-6
"4101","RSM00028900",2001-03-24,-25
"4102","RSM00028900",2001-03-25,-26
"4103","RSM00028900",2001-03-26,-18
"4104","RSM00028900",2001-03-27,-15
"4105","RSM00028900",2001-03-28,-22
"4106","RSM00028900",2001-03-29,-55
"4107","RSM00028900",2001-03-30,-75
"4108","RSM00028900",2001-03-31,-61
"4109","RSM00028900",2001-04-01,-38
"4110","RSM00028900",2001-04-02,3
"4111","RSM00028900",2001-04-03,24
"4112","RSM00028900",2001-04-04,37
"4113","RSM00028900",2001-04-05,60
"4114","RSM00028900",2001-04-06,63
"4115","RSM00028900",2001-04-07,26
"4116","RSM00028900",2001-04-08,79
"4117","RSM00028900",2001-04-09,66
"4118","RSM00028900",2001-04-10,69
"4119","RSM00028900",2001-04-11,46
"4120","RSM00028900",2001-04-12,72
"4121","RSM00028900",2001-04-13,95
"4122","RSM00028900",2001-04-14,96
"4123","RSM00028900",2001-04-15,98
"4124","RSM00028900",2001-04-16,129
"4125","RSM00028900",2001-04-17,116
"4126","RSM00028900",2001-04-18,102
"4127","RSM00028900",2001-04-19,120
"4128","RSM00028900",2001-04-20,136
"4129","RSM00028900",2001-04-21,158
"4130","RSM00028900",2001-04-22,166
"4131","RSM00028900",2001-04-23,179
"4132","RSM00028900",2001-04-24,191
"4133","RSM00028900",2001-04-25,200
"4134","RSM00028900",2001-04-26,206
"4135","RSM00028900",2001-04-27,195
"4136","RSM00028900",2001-04-28,162
"4137","RSM00028900",2001-04-29,166
"4138","RSM00028900",2001-04-30,186
"4139","RSM00028900",2001-05-01,177
"4140","RSM00028900",2001-05-02,180
"4141","RSM00028900",2001-05-03,189
"4142","RSM00028900",2001-05-04,156
"4143","RSM00028900",2001-05-05,126
"4144","RSM00028900",2001-05-06,174
"4145","RSM00028900",2001-05-07,188
"4146","RSM00028900",2001-05-08,135
"4147","RSM00028900",2001-05-09,112
"4148","RSM00028900",2001-05-10,101
"4149","RSM00028900",2001-05-11,131
"4150","RSM00028900",2001-05-12,158
"4151","RSM00028900",2001-05-13,146
"4152","RSM00028900",2001-05-14,154
"4153","RSM00028900",2001-05-15,116
"4154","RSM00028900",2001-05-16,144
"4155","RSM00028900",2001-05-17,145
"4156","RSM00028900",2001-05-18,155
"4157","RSM00028900",2001-05-19,202
"4158","RSM00028900",2001-05-20,214
"4159","RSM00028900",2001-05-21,209
"4160","RSM00028900",2001-05-22,161
"4161","RSM00028900",2001-05-23,150
"4162","RSM00028900",2001-05-24,136
"4163","RSM00028900",2001-05-25,124
"4164","RSM00028900",2001-05-26,128
"4165","RSM00028900",2001-05-27,110
"4166","RSM00028900",2001-05-28,115
"4167","RSM00028900",2001-05-29,147
"4168","RSM00028900",2001-05-30,143
"4169","RSM00028900",2001-05-31,137
"4170","RSM00028900",2001-06-01,100
"4171","RSM00028900",2001-06-02,121
"4172","RSM00028900",2001-06-03,119
"4173","RSM00028900",2001-06-04,126
"4174","RSM00028900",2001-06-05,150
"4175","RSM00028900",2001-06-06,168
"4176","RSM00028900",2001-06-07,182
"4177","RSM00028900",2001-06-08,187
"4178","RSM00028900",2001-06-09,190
"4179","RSM00028900",2001-06-10,190
"4180","RSM00028900",2001-06-11,168
"4181","RSM00028900",2001-06-12,173
"4182","RSM00028900",2001-06-13,174
"4183","RSM00028900",2001-06-14,168
"4184","RSM00028900",2001-06-15,166
"4185","RSM00028900",2001-06-16,161
"4186","RSM00028900",2001-06-17,174
"4187","RSM00028900",2001-06-18,179
"4188","RSM00028900",2001-06-19,194
"4189","RSM00028900",2001-06-20,199
"4190","RSM00028900",2001-06-21,205
"4191","RSM00028900",2001-06-22,232
"4192","RSM00028900",2001-06-23,221
"4193","RSM00028900",2001-06-24,202
"4194","RSM00028900",2001-06-25,187
"4195","RSM00028900",2001-06-26,165
"4196","RSM00028900",2001-06-27,195
"4197","RSM00028900",2001-06-28,204
"4198","RSM00028900",2001-06-29,208
"4199","RSM00028900",2001-06-30,185
"4200","RSM00028900",2001-07-01,193
"4201","RSM00028900",2001-07-02,193
"4202","RSM00028900",2001-07-03,201
"4203","RSM00028900",2001-07-04,203
"4204","RSM00028900",2001-07-05,215
"4205","RSM00028900",2001-07-06,194
"4206","RSM00028900",2001-07-07,202
"4207","RSM00028900",2001-07-08,193
"4208","RSM00028900",2001-07-09,173
"4209","RSM00028900",2001-07-10,184
"4210","RSM00028900",2001-07-11,196
"4211","RSM00028900",2001-07-12,220
"4212","RSM00028900",2001-07-13,238
"4213","RSM00028900",2001-07-14,249
"4214","RSM00028900",2001-07-15,261
"4215","RSM00028900",2001-07-16,248
"4216","RSM00028900",2001-07-17,220
"4217","RSM00028900",2001-07-18,231
"4218","RSM00028900",2001-07-19,248
"4219","RSM00028900",2001-07-20,266
"4220","RSM00028900",2001-07-21,278
"4221","RSM00028900",2001-07-22,276
"4222","RSM00028900",2001-07-23,280
"4223","RSM00028900",2001-07-24,265
"4224","RSM00028900",2001-07-25,238
"4225","RSM00028900",2001-07-26,209
"4226","RSM00028900",2001-07-27,204
"4227","RSM00028900",2001-07-28,227
"4228","RSM00028900",2001-07-29,260
"4229","RSM00028900",2001-07-30,253
"4230","RSM00028900",2001-07-31,255
"4231","RSM00028900",2001-08-01,258
"4232","RSM00028900",2001-08-02,265
"4233","RSM00028900",2001-08-03,172
"4234","RSM00028900",2001-08-04,145
"4235","RSM00028900",2001-08-05,122
"4236","RSM00028900",2001-08-06,139
"4237","RSM00028900",2001-08-07,157
"4238","RSM00028900",2001-08-08,188
"4239","RSM00028900",2001-08-09,195
"4240","RSM00028900",2001-08-10,210
"4241","RSM00028900",2001-08-11,219
"4242","RSM00028900",2001-08-12,245
"4243","RSM00028900",2001-08-13,270
"4244","RSM00028900",2001-08-14,258
"4245","RSM00028900",2001-08-15,213
"4246","RSM00028900",2001-08-16,182
"4247","RSM00028900",2001-08-17,170
"4248","RSM00028900",2001-08-18,187
"4249","RSM00028900",2001-08-19,223
"4250","RSM00028900",2001-08-20,212
"4251","RSM00028900",2001-08-21,212
"4252","RSM00028900",2001-08-22,173
"4253","RSM00028900",2001-08-23,154
"4254","RSM00028900",2001-08-24,129
"4255","RSM00028900",2001-08-25,129
"4256","RSM00028900",2001-08-26,143
"4257","RSM00028900",2001-08-27,116
"4258","RSM00028900",2001-08-28,118
"4259","RSM00028900",2001-08-29,132
"4260","RSM00028900",2001-08-30,133
"4261","RSM00028900",2001-08-31,142
"4262","RSM00028900",2001-09-01,119
"4263","RSM00028900",2001-09-02,97
"4264","RSM00028900",2001-09-03,115
"4265","RSM00028900",2001-09-04,129
"4266","RSM00028900",2001-09-05,133
"4267","RSM00028900",2001-09-06,140
"4268","RSM00028900",2001-09-07,130
"4269","RSM00028900",2001-09-08,144
"4270","RSM00028900",2001-09-09,151
"4271","RSM00028900",2001-09-10,167
"4272","RSM00028900",2001-09-11,182
"4273","RSM00028900",2001-09-12,195
"4274","RSM00028900",2001-09-13,194
"4275","RSM00028900",2001-09-14,208
"4276","RSM00028900",2001-09-15,199
"4277","RSM00028900",2001-09-16,151
"4278","RSM00028900",2001-09-17,133
"4279","RSM00028900",2001-09-18,122
"4280","RSM00028900",2001-09-19,134
"4281","RSM00028900",2001-09-20,121
"4282","RSM00028900",2001-09-21,135
"4283","RSM00028900",2001-09-22,134
"4284","RSM00028900",2001-09-23,134
"4285","RSM00028900",2001-09-24,145
"4286","RSM00028900",2001-09-25,144
"4287","RSM00028900",2001-09-26,117
"4288","RSM00028900",2001-09-27,73
"4289","RSM00028900",2001-09-28,67
"4290","RSM00028900",2001-09-29,69
"4291","RSM00028900",2001-09-30,75
"4292","RSM00028900",2001-10-01,36
"4293","RSM00028900",2001-10-02,46
"4294","RSM00028900",2001-10-03,90
"4295","RSM00028900",2001-10-04,118
"4296","RSM00028900",2001-10-05,107
"4297","RSM00028900",2001-10-06,117
"4298","RSM00028900",2001-10-07,95
"4299","RSM00028900",2001-10-08,48
"4300","RSM00028900",2001-10-09,30
"4301","RSM00028900",2001-10-10,75
"4302","RSM00028900",2001-10-11,105
"4303","RSM00028900",2001-10-12,100
"4304","RSM00028900",2001-10-13,90
"4305","RSM00028900",2001-10-14,50
"4306","RSM00028900",2001-10-15,37
"4307","RSM00028900",2001-10-16,52
"4308","RSM00028900",2001-10-17,40
"4309","RSM00028900",2001-10-18,41
"4310","RSM00028900",2001-10-19,32
"4311","RSM00028900",2001-10-20,42
"4312","RSM00028900",2001-10-21,14
"4313","RSM00028900",2001-10-22,26
"4314","RSM00028900",2001-10-23,12
"4315","RSM00028900",2001-10-24,0
"4316","RSM00028900",2001-10-25,-15
"4317","RSM00028900",2001-10-26,-38
"4318","RSM00028900",2001-10-27,-13
"4319","RSM00028900",2001-10-28,29
"4320","RSM00028900",2001-10-29,33
"4321","RSM00028900",2001-10-30,28
"4322","RSM00028900",2001-10-31,20
"4323","RSM00028900",2001-11-01,21
"4324","RSM00028900",2001-11-02,62
"4325","RSM00028900",2001-11-03,45
"4326","RSM00028900",2001-11-04,19
"4327","RSM00028900",2001-11-05,28
"4328","RSM00028900",2001-11-06,51
"4329","RSM00028900",2001-11-07,20
"4330","RSM00028900",2001-11-08,4
"4331","RSM00028900",2001-11-09,32
"4332","RSM00028900",2001-11-10,68
"4333","RSM00028900",2001-11-11,39
"4334","RSM00028900",2001-11-12,-6
"4335","RSM00028900",2001-11-13,17
"4336","RSM00028900",2001-11-14,27
"4337","RSM00028900",2001-11-15,3
"4338","RSM00028900",2001-11-16,-30
"4339","RSM00028900",2001-11-17,-16
"4340","RSM00028900",2001-11-18,-50
"4341","RSM00028900",2001-11-19,-63
"4342","RSM00028900",2001-11-20,1
"4343","RSM00028900",2001-11-21,3
"4344","RSM00028900",2001-11-22,-14
"4345","RSM00028900",2001-11-23,-44
"4346","RSM00028900",2001-11-24,-1
"4347","RSM00028900",2001-11-25,6
"4348","RSM00028900",2001-11-26,-26
"4349","RSM00028900",2001-11-27,-36
"4350","RSM00028900",2001-11-28,-75
"4351","RSM00028900",2001-11-29,-107
"4352","RSM00028900",2001-11-30,-101
"4353","RSM00028900",2001-12-01,-141
"4354","RSM00028900",2001-12-02,-117
"4355","RSM00028900",2001-12-03,-108
"4356","RSM00028900",2001-12-04,-119
"4357","RSM00028900",2001-12-05,-98
"4358","RSM00028900",2001-12-06,-72
"4359","RSM00028900",2001-12-07,-66
"4360","RSM00028900",2001-12-08,-113
"4361","RSM00028900",2001-12-09,-136
"4362","RSM00028900",2001-12-10,-137
"4363","RSM00028900",2001-12-11,-111
"4364","RSM00028900",2001-12-12,-99
"4365","RSM00028900",2001-12-13,-123
"4366","RSM00028900",2001-12-14,-148
"4367","RSM00028900",2001-12-15,-135
"4368","RSM00028900",2001-12-16,-70
"4369","RSM00028900",2001-12-17,-110
"4370","RSM00028900",2001-12-18,-146
"4371","RSM00028900",2001-12-19,-173
"4372","RSM00028900",2001-12-20,-211
"4373","RSM00028900",2001-12-21,-200
"4374","RSM00028900",2001-12-22,-155
"4375","RSM00028900",2001-12-23,-46
"4376","RSM00028900",2001-12-24,-70
"4377","RSM00028900",2001-12-25,-84
"4378","RSM00028900",2001-12-26,-166
"4379","RSM00028900",2001-12-27,-106
"4380","RSM00028900",2001-12-28,-89
"4381","RSM00028900",2001-12-29,-77
"4382","RSM00028900",2001-12-30,-15
"4383","RSM00028900",2001-12-31,3
"4384","RSM00028900",2002-01-01,-44
"4385","RSM00028900",2002-01-02,-129
"4386","RSM00028900",2002-01-03,-188
"4387","RSM00028900",2002-01-04,-197
"4388","RSM00028900",2002-01-05,-159
"4389","RSM00028900",2002-01-06,-138
"4390","RSM00028900",2002-01-07,-92
"4391","RSM00028900",2002-01-08,-209
"4392","RSM00028900",2002-01-09,-244
"4393","RSM00028900",2002-01-10,-147
"4394","RSM00028900",2002-01-11,-48
"4395","RSM00028900",2002-01-12,-10
"4396","RSM00028900",2002-01-13,3
"4397","RSM00028900",2002-01-14,0
"4398","RSM00028900",2002-01-15,-30
"4399","RSM00028900",2002-01-16,-20
"4400","RSM00028900",2002-01-17,-50
"4401","RSM00028900",2002-01-18,-37
"4402","RSM00028900",2002-01-19,-45
"4403","RSM00028900",2002-01-20,-41
"4404","RSM00028900",2002-01-21,-60
"4405","RSM00028900",2002-01-22,-52
"4406","RSM00028900",2002-01-23,-39
"4407","RSM00028900",2002-01-24,-6
"4408","RSM00028900",2002-01-25,8
"4409","RSM00028900",2002-01-26,10
"4410","RSM00028900",2002-01-27,-36
"4411","RSM00028900",2002-01-28,12
"4412","RSM00028900",2002-01-29,-31
"4413","RSM00028900",2002-01-30,-3
"4414","RSM00028900",2002-01-31,-28
"4415","RSM00028900",2002-02-01,-144
"4416","RSM00028900",2002-02-02,-142
"4417","RSM00028900",2002-02-03,-152
"4418","RSM00028900",2002-02-04,-85
"4419","RSM00028900",2002-02-05,-77
"4420","RSM00028900",2002-02-06,-9
"4421","RSM00028900",2002-02-07,-23
"4422","RSM00028900",2002-02-08,-18
"4423","RSM00028900",2002-02-09,2
"4424","RSM00028900",2002-02-10,2
"4425","RSM00028900",2002-02-11,-3
"4426","RSM00028900",2002-02-12,7
"4427","RSM00028900",2002-02-13,-15
"4428","RSM00028900",2002-02-14,8
"4429","RSM00028900",2002-02-15,6
"4430","RSM00028900",2002-02-16,-18
"4431","RSM00028900",2002-02-17,-27
"4432","RSM00028900",2002-02-18,14
"4433","RSM00028900",2002-02-19,-17
"4434","RSM00028900",2002-02-20,2
"4435","RSM00028900",2002-02-21,16
"4436","RSM00028900",2002-02-22,6
"4437","RSM00028900",2002-02-23,14
"4438","RSM00028900",2002-02-24,-10
"4439","RSM00028900",2002-02-25,-9
"4440","RSM00028900",2002-02-26,-11
"4441","RSM00028900",2002-02-27,-5
"4442","RSM00028900",2002-02-28,-1
"4443","RSM00028900",2002-03-01,18
"4444","RSM00028900",2002-03-02,17
"4445","RSM00028900",2002-03-03,5
"4446","RSM00028900",2002-03-04,-23
"4447","RSM00028900",2002-03-05,-43
"4448","RSM00028900",2002-03-06,-7
"4449","RSM00028900",2002-03-07,28
"4450","RSM00028900",2002-03-08,47
"4451","RSM00028900",2002-03-09,-21
"4452","RSM00028900",2002-03-10,-22
"4453","RSM00028900",2002-03-11,21
"4454","RSM00028900",2002-03-12,4
"4455","RSM00028900",2002-03-13,22
"4456","RSM00028900",2002-03-14,36
"4457","RSM00028900",2002-03-15,62
"4458","RSM00028900",2002-03-16,-1
"4459","RSM00028900",2002-03-17,-5
"4460","RSM00028900",2002-03-18,24
"4461","RSM00028900",2002-03-19,44
"4462","RSM00028900",2002-03-20,35
"4463","RSM00028900",2002-03-21,42
"4464","RSM00028900",2002-03-22,37
"4465","RSM00028900",2002-03-23,34
"4466","RSM00028900",2002-03-24,45
"4467","RSM00028900",2002-03-25,26
"4468","RSM00028900",2002-03-26,24
"4469","RSM00028900",2002-03-27,20
"4470","RSM00028900",2002-03-28,13
"4471","RSM00028900",2002-03-29,-6
"4472","RSM00028900",2002-03-30,24
"4473","RSM00028900",2002-03-31,-21
"4474","RSM00028900",2002-04-01,-52
"4475","RSM00028900",2002-04-02,-46
"4476","RSM00028900",2002-04-03,5
"4477","RSM00028900",2002-04-04,25
"4478","RSM00028900",2002-04-05,12
"4479","RSM00028900",2002-04-06,32
"4480","RSM00028900",2002-04-07,26
"4481","RSM00028900",2002-04-08,42
"4482","RSM00028900",2002-04-09,53
"4483","RSM00028900",2002-04-10,66
"4484","RSM00028900",2002-04-11,43
"4485","RSM00028900",2002-04-12,51
"4486","RSM00028900",2002-04-13,71
"4487","RSM00028900",2002-04-14,89
"4488","RSM00028900",2002-04-15,88
"4489","RSM00028900",2002-04-16,92
"4490","RSM00028900",2002-04-17,105
"4491","RSM00028900",2002-04-18,105
"4492","RSM00028900",2002-04-19,75
"4493","RSM00028900",2002-04-20,57
"4494","RSM00028900",2002-04-21,80
"4495","RSM00028900",2002-04-22,104
"4496","RSM00028900",2002-04-23,114
"4497","RSM00028900",2002-04-24,118
"4498","RSM00028900",2002-04-25,120
"4499","RSM00028900",2002-04-26,131
"4500","RSM00028900",2002-04-27,146
"4501","RSM00028900",2002-04-28,142
"4502","RSM00028900",2002-04-29,144
"4503","RSM00028900",2002-04-30,154
"4504","RSM00028900",2002-05-01,154
"4505","RSM00028900",2002-05-02,152
"4506","RSM00028900",2002-05-03,161
"4507","RSM00028900",2002-05-04,163
"4508","RSM00028900",2002-05-05,172
"4509","RSM00028900",2002-05-06,206
"4510","RSM00028900",2002-05-07,160
"4511","RSM00028900",2002-05-08,81
"4512","RSM00028900",2002-05-09,109
"4513","RSM00028900",2002-05-10,151
"4514","RSM00028900",2002-05-11,107
"4515","RSM00028900",2002-05-12,51
"4516","RSM00028900",2002-05-13,79
"4517","RSM00028900",2002-05-14,54
"4518","RSM00028900",2002-05-15,56
"4519","RSM00028900",2002-05-16,122
"4520","RSM00028900",2002-05-17,167
"4521","RSM00028900",2002-05-18,169
"4522","RSM00028900",2002-05-19,172
"4523","RSM00028900",2002-05-20,101
"4524","RSM00028900",2002-05-21,43
"4525","RSM00028900",2002-05-22,58
"4526","RSM00028900",2002-05-23,77
"4527","RSM00028900",2002-05-24,105
"4528","RSM00028900",2002-05-25,138
"4529","RSM00028900",2002-05-26,62
"4530","RSM00028900",2002-05-27,77
"4531","RSM00028900",2002-05-28,73
"4532","RSM00028900",2002-05-29,130
"4533","RSM00028900",2002-05-30,81
"4534","RSM00028900",2002-05-31,96
"4535","RSM00028900",2002-06-01,134
"4536","RSM00028900",2002-06-02,162
